DATE TIME,wtable,Raw,NBC_Python
1987-10-01,0.95,-1.6243347725649562,1.3188371474761404
1987-11-01,1.67,-2.348425128188441,2.170467036265449
1987-12-01,2.2125,-2.4186399226737905,3.1167818615632306
1988-01-01,2.665,-2.058939855701327,3.947498265884815
1988-02-01,3.682,0.056964273765987006,5.6261533049715995
1988-03-01,4.485,2.4151550468948018,6.823881626985066
1988-04-01,4.7875,3.2996089452817925,7.2208061599870605
1988-05-01,4.004,2.7228986749519413,5.721871124888338
1988-06-01,3.08,2.114637045006854,3.1724661012739577
1988-07-01,1.2675,1.3663393034041276,1.780240234305211
1988-08-01,1.008,0.9208058587327881,2.1012007599632008
1988-09-01,0.6525000000000001,0.40178395723166105,1.7809020650603762
1988-10-01,1.4060000000000001,-1.0296861388205842,2.228095089848625
1988-11-01,1.5125,-2.6305075391119797,2.5505022977119376
1988-12-01,2.2925,-3.138994786656462,2.1666847202880644
1989-01-01,2.718,-2.574585726982818,2.5533132549217252
1989-02-01,3.45,-0.8612448410314935,3.0100523566741946
1989-03-01,4.6575,1.6320119692516304,4.532781842825345
1989-04-01,4.9350000000000005,2.9449863545078045,5.083938079559446
1989-05-01,4.918,3.0212510820848637,5.5160207463581346
1989-06-01,2.6825,2.5566907484060706,5.352308344463889
1989-07-01,1.254,1.458958565970892,3.12374238730468
1989-08-01,1.6625,0.6911669853118005,1.8247568538307837
1989-09-01,1.475,0.8366085346711718,3.258031389547562
1989-10-01,1.094,-0.8736135636112214,3.520026849559683
1989-11-01,1.9024999999999999,-2.6288328143373896,3.6946914752370676
1989-12-01,3.4266923076923073,-2.089916271545717,5.0394183285585985
1990-01-01,2.768,-2.4506951618365314,4.857387712686434
1990-02-01,3.335,-0.6930229085641821,5.555320798439791
1990-03-01,4.3175,0.9927711100076406,5.827159447218104
1990-04-01,4.136,3.1689632148723392,6.524548557256016
1990-05-01,4.33,2.955004278393056,6.206044583225091
1990-06-01,3.065,2.6766050812037454,6.122822032648871
1990-07-01,1.374,1.718671035546603,4.48570876686672
1990-08-01,1.1175000000000002,0.8360872688029648,2.687452928938976
1990-09-01,1.2875,0.6243486228934971,2.8273826614734685
1990-10-01,0.858,-1.0446183063587018,2.954727770482221
1990-11-01,1.655,-1.6857777278766797,4.742700434049518
1990-12-01,2.284,-2.6517490516375792,4.883515819986238
1991-01-01,2.735,-1.8946018772404365,6.705775689896795
1991-02-01,3.38,-0.8278845022557464,7.38598842741342
1991-03-01,4.733333333333333,1.1146042482278133,7.647489467875311
1991-04-01,5.295,3.210879960283582,8.326156520305428
1991-05-01,4.0975,2.977765129600881,7.882444432361076
1991-06-01,1.4825,2.2971712470095396,5.678390010474865
1991-07-01,0.908,2.173339457377925,6.711566260149654
1991-08-01,0.9724999999999999,0.5681315336409853,2.2261900676795583
1991-09-01,0.72,0.30713053436268156,1.9483976751047043
1991-10-01,1.1425,-1.2402836359904823,2.257574987521544
1991-11-01,1.74,-2.823614349762895,2.4175539062064098
1991-12-01,2.59,-3.1069328147693485,2.1966151104238736
1992-01-01,2.7875,-2.506228045016723,3.488248073975392
1992-02-01,3.8324999999999996,-0.07439509789597265,6.027237777059132
1992-03-01,5.1579999999999995,1.5367649605100748,7.740366715760807
1992-04-01,5.625,2.8809794983120227,8.253493910186318
1992-05-01,5.3425,2.294741103814629,4.245271064591055
1992-06-01,4.994,1.972390504500107,0.4276590879070654
1992-07-01,2.9299999999999997,1.2039830014335076,0.0
1992-08-01,2.146,0.9098385815744465,2.5497583818986924
1992-09-01,1.4124999999999999,0.1782872905522419,1.5944057763823567
1992-10-01,1.2525,-1.2899074826747752,2.31770560987019
1992-11-01,2.052,-2.475027082469019,3.5633389651038345
1992-12-01,2.645,-2.852677365404122,4.073606389966816
1993-01-01,2.8075,-2.972019254125364,2.456769691115056
1993-02-01,3.395,-0.8361481753091775,2.9846640731908596
1993-03-01,4.562,1.039785192269509,4.3093246747577005
1993-04-01,4.7375,2.6206584198895095,4.534886325854724
1993-05-01,2.4739999999999998,2.5504968533738497,3.341426834915207
1993-06-01,1.2575,2.4726982507177038,3.3841302923914105
1993-07-01,0.8825,0.9619658837683271,0.0
1993-08-01,1.234,0.7755969072307751,1.5687737546085643
1993-09-01,0.87,0.11994631589691052,0.9350282498534673
1993-10-01,1.2475,-1.040580509186893,2.096624990855872
1993-11-01,1.888,-2.7817390999009888,2.391690909150825
1993-12-01,2.42,-2.9568172034913554,2.5697401285350363
1994-01-01,2.9899999999999998,-2.195293789619333,2.311210298208846
1994-02-01,4.12,-0.4806587963792994,3.167324343701549
1994-03-01,5.32,1.0931700626118408,3.743926186755944
1994-04-01,5.6175,2.9430051895719442,4.183314705528237
1994-05-01,5.811999999999999,2.4949411326468693,2.7655655470218976
1994-06-01,4.63,2.5996658393284204,2.912741673544863
1994-07-01,4.0275,1.5738111065731495,2.191918335019685
1994-08-01,3.9979999999999998,0.8836087078190027,1.88267231836728
1994-09-01,3.275,0.8929517426561198,2.8371923850197214
1994-10-01,2.482,-1.6336638560142935,1.985846414843293
1994-11-01,2.93,-2.887305276440756,1.952231016238988
1994-12-01,3.4275,-2.8415818401590105,2.1180926222092267
1995-01-01,4.106,-2.2755864118312914,2.537976675074695
1995-02-01,5.615,-1.015936420584759,2.7549503867644125
1995-03-01,6.145,1.1156832885732246,3.5091018310772215
1995-04-01,6.515000000000001,2.873356254377761,3.8785751748328576
1995-05-01,6.618,2.8004510242942287,3.5732276382184573
1995-06-01,5.07,2.3054270959897605,2.7015234114751276
1995-07-01,2.63,1.4420399099104788,1.7232418213717307
1995-08-01,1.9275000000000002,1.0660210502372256,2.2992397517206755
1995-09-01,2.365,0.2913176704299727,1.4078287200327269
1995-10-01,1.6219999999999999,-1.5969275503756473,1.1402627688760583
1995-11-01,2.52,-2.4691467526504214,1.7879264936898258
1995-12-01,3.0100000000000002,-2.403715471608921,2.7332524623425156
1996-01-01,3.536,-2.2411588089208774,3.026458458259054
1996-02-01,5.23,-0.06772152383333774,4.309796813422581
1996-03-01,5.9725,1.4446322896977577,4.77236150720184
1996-04-01,6.453999999999999,2.6056456163753694,4.3531993930939095
1996-05-01,6.4925,3.199916830138533,5.403454650200833
1996-06-01,6.0325,2.8803053398200675,6.03689276097534
1996-07-01,4.016,1.6018883332810132,3.71641005270748
1996-08-01,3.4275,0.8605280837657476,2.2908727461767917
1996-09-01,1.97,0.4695650017033768,1.8995502560520776
1996-10-01,1.6425,-1.247631848921995,1.8661052252437162
1996-11-01,2.67,-2.282614807546236,2.596503340126719
1996-12-01,3.342,-2.817892903252301,2.6863070231988493
1997-01-01,3.9050000000000002,-2.5682860578154205,3.3389504790222424
1997-02-01,4.9325,-0.9422317303585279,3.6619286921748366
1997-03-01,5.9879999999999995,1.3998721186152947,4.762086163810783
1997-04-01,6.3,2.5105719060494947,4.360151635491819
1997-05-01,6.45,3.0742553040142147,5.454175431235105
1997-06-01,5.952,2.0498905222036874,3.2347429601855042
1997-07-01,3.3975,1.4788313680819063,2.2781839685383356
1997-08-01,2.8025,0.845187834332044,2.0560982163146813
1997-09-01,2.102,0.43072321372292777,1.9600000401264253
1997-10-01,2.7,-1.0197438360743503,2.4406035246471327
1997-11-01,3.4725,-2.772141631237904,2.5556796337962897
1997-12-01,3.9840000000000004,-2.2119696223176604,3.8978037790225084
1998-01-01,4.45,-2.568143605289663,3.6113604050645343
1998-02-01,5.2,-0.5033428399572388,4.52281504583245
1998-03-01,6.058,0.8430087518179556,4.791224475222405
1998-04-01,6.555,2.812002648779984,4.970615642899121
1998-05-01,6.38,2.983119520755598,5.296054189045811
1998-06-01,5.851999999999999,2.3255619162517287,4.118559348613905
1998-07-01,3.035,1.5314821178759295,2.8182708498006623
1998-08-01,1.966,0.5681027727467476,1.2088601473917635
1998-09-01,1.645,0.3107809565911577,1.3728379672337374
1998-10-01,1.82,-0.991914543076013,2.0898216538700147
1998-11-01,2.186,-2.43927854476427,2.7579197505836235
1998-12-01,3.12,-2.6770113703908462,3.204119534461826
1999-01-01,3.9825,-2.516000456151554,3.3024914837390913
1999-02-01,5.609999999999999,-0.8989347968828207,3.688612973147663
1999-03-01,6.308,1.2224455915761103,4.585734451675516
1999-04-01,6.470000000000001,2.6939623551768745,4.5844045958065145
1999-05-01,5.3420000000000005,2.8068166025267516,4.4036623167238895
1999-06-01,4.43,2.2896029482891516,3.25445963113514
1999-07-01,2.61,1.56609471796058,2.551229516393554
1999-08-01,1.844,1.0330306169630923,2.7560607041726617
1999-09-01,1.435,0.33585764040227994,1.838594871562933
1999-10-01,1.5150000000000001,-1.1671304300925538,2.1146141297004797
1999-11-01,2.364,-2.250831219886276,3.0923884094935072
1999-12-01,3.13,-2.6225298094556253,3.599136079092922
2000-01-01,4.01,-2.264822657590912,3.8356796736815095
2000-02-01,5.3100000000000005,-0.8711096265118128,4.275804114497281
2000-03-01,6.0125,1.643479396396426,5.325468823938573
2000-04-01,6.225,2.9342942913678067,5.510364092671673
2000-05-01,4.742,3.010317177382807,5.709398247951775
2000-06-01,2.95,2.4662470070424796,4.903638470145478
2000-07-01,2.8880000000000003,1.365494462208133,2.5413016311123107
2000-08-01,2.4175,0.743900160261787,1.7846687940720796
2000-09-01,1.8675,0.7657057842196702,2.800020438169325
2000-10-01,2.502,-0.9142352636622784,3.049576993100794
2000-11-01,3.3075,-2.310469514689773,3.7158868947520283
2000-12-01,3.7625,-2.8666971082241686,3.54126138734617
2001-01-01,4.292,-2.034978424676183,4.827919165924091
2001-02-01,5.7275,-1.0770775043374057,5.047840945786767
2001-03-01,6.425,0.6496745714525254,5.245468998243294
2001-04-01,6.694,2.7841008843855564,5.401403662387997
2001-05-01,6.5525,2.7381301598673353,4.749061027928589
2001-06-01,4.8225,2.2319059927940885,3.159314699698397
2001-07-01,4.9,1.6197612205863021,2.8187964849803784
2001-08-01,4.9399999999999995,1.0269491777551445,2.948580777520543
2001-09-01,3.73,0.6905476734645704,3.1258178556061695
2001-10-01,2.4,-1.4290569584338249,2.5605981014429413
2001-11-01,3.0075,-2.2207845110741484,3.6286703103685083
2001-12-01,3.65,-2.5207974035265917,4.30127557242923
2002-01-01,4.324999999999999,-2.207102887168789,4.759938574413435
2002-02-01,5.4325,-0.4841360583383869,5.842870072479106
2002-03-01,6.2700000000000005,0.8614319588335295,5.945716949071932
2002-04-01,6.266,2.8135123964038673,5.969598002270694
2002-05-01,4.895,2.9121947265529684,5.924918118056232
2002-06-01,3.9274999999999998,2.90467018939978,7.013161165856125
2002-07-01,2.314,1.5956252406772307,4.4176046461529745
2002-08-01,1.9175,0.7603289800092354,2.4858464444496535
2002-09-01,1.8039999999999998,0.4216429885615849,2.2090982313165872
2002-10-01,1.7774999999999999,-1.1995161442582267,2.3722581761375188
2002-11-01,2.4899999999999998,-2.538570709042654,2.9320907409859456
2002-12-01,3.1740000000000004,-2.6205535645864693,3.5397144487812153
2003-01-01,3.815,-1.846661215406229,5.314380615456092
2003-02-01,4.3,-0.17377171449737672,7.127536788146964
2003-03-01,5.169999999999999,1.4660240253484593,7.7128992576656135
2003-04-01,5.905,2.6603038147883824,7.070648137096839
2003-05-01,4.38,2.6006406051008844,5.608864683712295
2003-06-01,3.5159999999999996,2.1901342881641965,3.272848015342822
2003-07-01,1.4825,2.007852797552782,4.847339305794894
2003-08-01,2.23,0.9471498489936123,3.3240203870073155
2003-09-01,2.666,-0.06791907618980275,0.8011514057578449
2003-10-01,2.2600000000000002,-1.6883870737247175,0.7191858877427653
2003-11-01,2.4875,-2.5307831358833406,1.7224943521501652
2003-12-01,3.096,-2.5442074749019126,3.044676970262077
2004-01-01,3.65,-2.108756857951942,3.7078601365691073
2004-02-01,5.1325,-0.6269997814992196,4.649175605410973
2004-03-01,5.906000000000001,1.992328014140905,6.302723795729893
2004-04-01,6.047499999999999,3.2036602746552676,7.095046512858665
2004-05-01,5.276000000000001,2.6830182801482874,5.504912913238168
2004-06-01,4.046666666666666,2.92411108490721,6.718384316595814
2004-07-01,1.46,1.440006417932715,3.6500398990427145
2004-08-01,2.2039999999999997,1.429630022032172,5.071551221760001
2004-09-01,2.46,0.3718783218435875,2.7444258855609474
2004-10-01,1.5050000000000001,-1.4195634281799334,2.351285194351268
2004-11-01,2.4240000000000004,-2.354888678921597,3.3006719996004468
2004-12-01,3.11,-2.7955764830046297,3.5569875019276207
2005-01-01,3.9939999999999998,-2.8146351543810386,3.582901069951851
2005-02-01,5.6674999999999995,-0.9990669612114624,3.8523319672972294
2005-03-01,6.0275,1.397075970460862,5.486911461158997
2005-04-01,6.14,2.893722211169157,6.109870531531926
2005-05-01,5.802,2.275500693674682,2.8963376233398384
2005-06-01,5.1425,2.2756387399992284,1.6456388963847828
2005-07-01,3.4025,1.7627204271325776,3.0534779841378734
2005-08-01,2.08,1.1871506129623461,4.10483915560429
2005-09-01,2.1,0.730627116563574,4.052977309601635
2005-10-01,0.9259999999999999,-1.3575648791733075,3.404760190235161
2005-11-01,2.1125,-2.4669782070451642,4.143331604623618
2005-12-01,2.8375,-2.7640571401987017,4.380767356602342
2006-01-01,3.668,-2.1869527179626083,4.236479759049654
2006-02-01,5.3575,-0.6800141585770207,5.033723672456265
2006-03-01,6.045,2.0755282502971673,6.552070443048668
2006-04-01,6.4225,3.0605329846830607,6.854788931456022
2006-05-01,6.13,3.022263207098555,6.896978778051118
2006-06-01,4.775,2.353853535589477,5.310841002547796
